geo;date;values
Allemagne;2025-10-01;121,0519980741454
Espagne;2025-10-01;114,2289799160331
France;2025-10-01;111,3381454747363
Italie;2025-10-01;113,7387387387387
Zone Euro;2025-11-01;122,5966783852588
Allemagne;2025-11-01;121,3047664901300
Espagne;2025-11-01;114,4445705208215
France;2025-11-01;111,9711271515825
Italie;2025-11-01;114,3018018018018
Zone Euro;2025-12-01;122,8027639713905
Allemagne;2025-12-01;121,5214251324025
Espagne;2025-12-01;114,6374673777374
France;2025-12-01;112,0377568017768
Italie;2025-12-01;114,6396396396396
Zone Euro;2026-01-01;122,9967268759850
Allemagne;2026-01-01;121,7741935483871
Espagne;2026-01-01;114,8984454782707
France;2026-01-01;112,0488617434759
Italie;2026-01-01;114,9774774774775
Zone Euro;2026-02-01;123,3361619590253
Allemagne;2026-02-01;122,0149253731343
Espagne;2026-02-01;115,1934642006127
France;2026-02-01;112,5152692948362
Italie;2026-02-01;115,3153153153153
Zone Euro;2026-03-01;123,5058795005455
Allemagne;2026-03-01;122,1714010592200
Espagne;2026-03-01;115,4998297968910
France;2026-03-01;112,5707940033315
Italie;2026-03-01;115,5405405405405
Zone Euro;2026-04-01;123,7483331312886
Allemagne;2026-04-01;122,4121328839673
Espagne;2026-04-01;115,7608078974243
France;2026-04-01;112,6485285952249
Italie;2026-04-01;115,7657657657658
Zone Euro;2026-05-01;123,9786640804946
Allemagne;2026-05-01;122,6287915262398
Espagne;2026-05-01;116,0331328718938
France;2026-05-01;112,7373681288173
Italie;2026-05-01;116,1036036036036
